BSSID,DATANUM,RSSI,REGION
86:25:19:a6:4f:c2,14,-75,REGION5
f4:d9:fb:d2:67:4d,14,-76,REGION5
f4:d9:fb:d2:67:45,14,-77,REGION5
f4:d9:fb:d2:67:4a,14,-77,REGION5
f4:d9:fb:d2:67:4e,14,-77,REGION5
f4:d9:fb:d2:67:4b,14,-77,REGION5
f4:d9:fb:d2:67:4c,14,-77,REGION5
f4:d9:fb:d2:67:4c,14,-77,REGION5
f4:d9:fb:d2:67:43,14,-78,REGION5
f4:d9:fb:d2:67:44,14,-78,REGION5
70:5d:cc:ad:22:88,14,-78,REGION5
70:5d:cc:65:8e:5c,14,-78,REGION5
70:5d:cc:ad:40:64,14,-78,REGION5
f4:d9:fb:d2:82:c5,14,-80,REGION5
f4:d9:fb:d2:82:c4,14,-80,REGION5
f4:d9:fb:d2:82:c6,14,-80,REGION5
70:5d:cc:7f:29:24,14,-80,REGION5
00:26:66:8d:0f:58,14,-80,REGION5
c4:e9:84:9c:a6:90,14,-80,REGION5
f4:d9:fb:cf:b2:65,14,-81,REGION5
88:36:6c:b0:3b:6e,14,-81,REGION5
f4:d9:fb:d2:82:c2,14,-81,REGION5
f4:d9:fb:d2:82:c3,14,-81,REGION5
f4:d9:fb:d2:82:c1,14,-82,REGION5
f4:d9:fb:cf:b2:66,14,-82,REGION5
f4:d9:fb:cf:b2:62,14,-83,REGION5
f4:d9:fb:cf:b2:64,14,-83,REGION5
f4:d9:fb:cf:b2:63,14,-83,REGION5
f4:d9:fb:cf:b2:61,14,-84,REGION5
f4:d9:fb:cf:b0:ad,14,-84,REGION5
f4:d9:fb:cf:b0:ae,14,-84,REGION5
f4:d9:fb:cf:b0:aa,14,-84,REGION5
f4:d9:fb:cf:b0:ac,14,-84,REGION5
f4:d9:fb:cf:9f:a5,14,-85,REGION5
f4:d9:fb:cf:9f:a6,14,-85,REGION5
f4:d9:fb:cf:b0:a9,14,-85,REGION5
f4:d9:fb:cf:9f:a4,14,-86,REGION5
f4:d9:fb:cf:9f:a3,14,-86,REGION5
f4:d9:fb:d0:3b:6b,14,-86,REGION5
f4:d9:fb:d0:3b:6c,14,-86,REGION5
f4:d9:fb:d0:3b:69,14,-87,REGION5
88:36:6c:13:22:d0,14,-90,REGION5
f4:d9:fb:d2:7c:41,14,-91,REGION5
f4:d9:fb:d2:7c:45,14,-91,REGION5
f4:d9:fb:d2:7c:43,14,-91,REGION5
f4:d9:fb:d2:7c:44,14,-91,REGION5
f4:d9:fb:cf:ce:2a,14,-91,REGION5
f4:d9:fb:cf:ce:2b,14,-91,REGION5
f4:d9:fb:cf:ce:2c,14,-91,REGION5
f4:d9:fb:d2:7c:42,14,-92,REGION5
86:25:19:b5:e3:74,14,-94,REGION5
f4:d9:fb:d0:13:62,14,-94,REGION5
f4:d9:fb:d0:13:66,14,-94,REGION5
f4:d9:fb:d0:13:63,14,-94,REGION5
70:5d:cc:6b:43:48,14,-98,REGION5
32:cd:a7:35:7f:46,14,-98,REGION5
f4:d9:fb:d0:62:a4,15,-42,REGION5
f4:d9:fb:d0:62:a3,15,-43,REGION5
f4:d9:fb:d0:62:a5,15,-43,REGION5
f4:d9:fb:d0:62:a6,15,-43,REGION5
f4:d9:fb:d0:62:a1,15,-44,REGION5
f4:d9:fb:d0:62:a2,15,-44,REGION5
f4:d9:fb:d0:62:a9,15,-44,REGION5
f4:d9:fb:d0:62:ab,15,-45,REGION5
f4:d9:fb:d0:62:ac,15,-45,REGION5
f4:d9:fb:d0:62:ac,15,-45,REGION5
f4:d9:fb:d0:62:ad,15,-46,REGION5
f4:d9:fb:d0:62:ae,15,-46,REGION5
f4:d9:fb:d0:62:aa,15,-46,REGION5
f4:d9:fb:d2:8d:cd,15,-50,REGION5
f4:d9:fb:d2:8d:cc,15,-50,REGION5
f4:d9:fb:d2:8d:ca,15,-50,REGION5
f4:d9:fb:d2:8d:cb,15,-50,REGION5
f4:d9:fb:d0:60:aa,15,-50,REGION5
f4:d9:fb:d0:60:ac,15,-50,REGION5
f4:d9:fb:d0:60:ab,15,-50,REGION5
f4:d9:fb:d0:60:ad,15,-50,REGION5
f4:d9:fb:d0:60:ae,15,-50,REGION5
f4:d9:fb:d0:60:ac,15,-50,REGION5
f4:d9:fb:d2:8d:ce,15,-51,REGION5
f4:d9:fb:d4:2e:4e,15,-54,REGION5
f4:d9:fb:d4:2e:4d,15,-54,REGION5
f4:d9:fb:d4:2e:4b,15,-54,REGION5
f4:d9:fb:d4:2e:4c,15,-54,REGION5
f4:d9:fb:cf:b6:e4,15,-55,REGION5
f4:d9:fb:cf:b6:e5,15,-55,REGION5
f4:d9:fb:d2:8d:c2,15,-55,REGION5
f4:d9:fb:d2:8d:c1,15,-55,REGION5
f4:d9:fb:cf:b6:e1,15,-55,REGION5
f4:d9:fb:cf:b6:e2,15,-55,REGION5
f4:d9:fb:d2:8d:c4,15,-55,REGION5
f4:d9:fb:d2:8d:c3,15,-55,REGION5
f4:d9:fb:d4:2d:cd,15,-55,REGION5
f4:d9:fb:d4:2d:ca,15,-55,REGION5
f4:d9:fb:d4:2d:cb,15,-55,REGION5
f4:d9:fb:d4:2d:ce,15,-55,REGION5
f4:d9:fb:d4:2e:4a,15,-55,REGION5
f4:d9:fb:cf:b6:e6,15,-55,REGION5
f4:d9:fb:d4:2d:c9,15,-55,REGION5
f4:d9:fb:d2:8d:c5,15,-56,REGION5
f4:d9:fb:d4:2d:cc,15,-56,REGION5
f4:d9:fb:d4:2e:44,15,-62,REGION5
f4:d9:fb:d4:2e:42,15,-62,REGION5
f4:d9:fb:d4:2e:43,15,-62,REGION5
f4:d9:fb:d4:2e:45,15,-62,REGION5
f4:d9:fb:d4:2e:46,15,-62,REGION5
f4:d9:fb:cf:b6:ed,15,-63,REGION5
f4:d9:fb:cf:b6:ec,15,-63,REGION5
f4:d9:fb:cf:b6:ea,15,-63,REGION5
f4:d9:fb:d4:2e:41,15,-63,REGION5
f4:d9:fb:cf:b6:ec,15,-63,REGION5
f4:d9:fb:cf:b6:ee,15,-63,REGION5
f4:d9:fb:cf:b6:e9,15,-63,REGION5
f4:d9:fb:cf:b6:eb,15,-64,REGION5
70:5d:cc:2d:b1:a4,15,-64,REGION5
f4:d9:fb:cf:cd:23,15,-67,REGION5
f4:d9:fb:cf:cd:24,15,-67,REGION5
f4:d9:fb:cf:b0:a2,15,-67,REGION5
f4:d9:fb:cf:b0:a3,15,-67,REGION5
f4:d9:fb:cf:b0:a5,15,-67,REGION5
f4:d9:fb:cf:b0:a4,15,-67,REGION5
f4:d9:fb:cf:b0:a6,15,-67,REGION5
aa:a7:95:55:e6:88,15,-67,REGION5
f4:d9:fb:cf:cd:21,15,-68,REGION5
f4:d9:fb:cf:cd:25,15,-68,REGION5
f4:d9:fb:cf:cd:2a,15,-68,REGION5
f4:d9:fb:cf:cd:22,15,-68,REGION5
f4:d9:fb:cf:b0:a1,15,-68,REGION5
f4:d9:fb:cf:cd:26,15,-68,REGION5
f4:d9:fb:cf:9f:aa,15,-69,REGION5
f4:d9:fb:cf:9f:ad,15,-69,REGION5
f4:d9:fb:cf:9f:ac,15,-69,REGION5
f4:d9:fb:d0:60:a2,15,-69,REGION5
f4:d9:fb:d0:60:a5,15,-69,REGION5
f4:d9:fb:d0:60:a4,15,-69,REGION5
f4:d9:fb:d0:60:a3,15,-69,REGION5
f4:d9:fb:cf:cd:2e,15,-70,REGION5
f4:d9:fb:cf:cd:29,15,-70,REGION5
f4:d9:fb:cf:9f:ab,15,-70,REGION5
f4:d9:fb:cf:9f:ae,15,-70,REGION5
f4:d9:fb:d4:2d:c4,15,-70,REGION5
f4:d9:fb:d4:2d:c5,15,-70,REGION5
70:5d:cc:61:0c:a4,15,-70,REGION5
f4:d9:fb:d4:2d:c1,15,-70,REGION5
f4:d9:fb:d4:2d:c3,15,-70,REGION5
f4:d9:fb:cf:b2:6c,15,-71,REGION5
f4:d9:fb:cf:b2:6e,15,-71,REGION5
f4:d9:fb:cf:b2:6b,15,-71,REGION5
f4:d9:fb:cf:b2:69,15,-71,REGION5
88:36:6c:13:22:d2,15,-71,REGION5
70:5d:cc:32:ab:ca,15,-71,REGION5
88:36:6c:c1:04:44,15,-72,REGION5
f4:d9:fb:cf:b2:6d,15,-72,REGION5
f4:d9:fb:cf:b2:6a,15,-72,REGION5
f4:d9:fb:d2:82:cc,15,-73,REGION5
f4:d9:fb:d2:82:cd,15,-73,REGION5
32:cd:a7:ec:29:78,15,-73,REGION5
f4:d9:fb:d2:82:c9,15,-73,REGION5
f4:d9:fb:d2:82:ca,15,-74,REGION5
f4:d9:fb:d2:82:cb,15,-74,REGION5
f4:d9:fb:d2:82:ce,15,-74,REGION5
f4:d9:fb:d2:67:49,15,-74,REGION5
88:36:6c:0c:67:1e,15,-74,REGION5
f4:d9:fb:d2:82:cc,15,-74,REGION5
86:25:19:a6:4f:c2,15,-75,REGION5
f4:d9:fb:d2:67:4d,15,-76,REGION5
f4:d9:fb:d2:67:45,15,-77,REGION5
f4:d9:fb:d2:67:4a,15,-77,REGION5
f4:d9:fb:d2:67:4e,15,-77,REGION5
f4:d9:fb:d2:67:4b,15,-77,REGION5
f4:d9:fb:d2:67:4c,15,-77,REGION5
f4:d9:fb:d2:67:4c,15,-77,REGION5
f4:d9:fb:d2:67:43,15,-78,REGION5
f4:d9:fb:d2:67:44,15,-78,REGION5
70:5d:cc:ad:22:88,15,-78,REGION5
70:5d:cc:65:8e:5c,15,-78,REGION5
70:5d:cc:ad:40:64,15,-78,REGION5
f4:d9:fb:d2:82:c5,15,-80,REGION5
f4:d9:fb:d2:82:c4,15,-80,REGION5
f4:d9:fb:d2:82:c6,15,-80,REGION5
70:5d:cc:7f:29:24,15,-80,REGION5
00:26:66:8d:0f:58,15,-80,REGION5
c4:e9:84:9c:a6:90,15,-80,REGION5
f4:d9:fb:cf:b2:65,15,-81,REGION5
88:36:6c:b0:3b:6e,15,-81,REGION5
f4:d9:fb:d2:82:c2,15,-81,REGION5
f4:d9:fb:d2:82:c3,15,-81,REGION5
f4:d9:fb:d2:82:c1,15,-82,REGION5
f4:d9:fb:cf:b2:66,15,-82,REGION5
f4:d9:fb:cf:b2:62,15,-83,REGION5
f4:d9:fb:cf:b2:64,15,-83,REGION5
f4:d9:fb:cf:b2:63,15,-83,REGION5
f4:d9:fb:cf:b2:61,15,-84,REGION5
f4:d9:fb:cf:b0:ad,15,-84,REGION5
f4:d9:fb:cf:b0:ae,15,-84,REGION5
f4:d9:fb:cf:b0:aa,15,-84,REGION5
f4:d9:fb:cf:b0:ac,15,-84,REGION5
f4:d9:fb:cf:9f:a5,15,-85,REGION5
f4:d9:fb:cf:9f:a6,15,-85,REGION5
f4:d9:fb:cf:b0:a9,15,-85,REGION5
f4:d9:fb:cf:9f:a4,15,-86,REGION5
f4:d9:fb:cf:9f:a3,15,-86,REGION5
f4:d9:fb:d0:3b:6b,15,-86,REGION5
f4:d9:fb:d0:3b:6c,15,-86,REGION5
f4:d9:fb:d0:3b:69,15,-87,REGION5
88:36:6c:13:22:d0,15,-90,REGION5
f4:d9:fb:d2:7c:41,15,-91,REGION5
f4:d9:fb:d2:7c:45,15,-91,REGION5
f4:d9:fb:d2:7c:43,15,-91,REGION5
f4:d9:fb:d2:7c:44,15,-91,REGION5
f4:d9:fb:cf:ce:2a,15,-91,REGION5
f4:d9:fb:cf:ce:2b,15,-91,REGION5
f4:d9:fb:cf:ce:2c,15,-91,REGION5
f4:d9:fb:d2:7c:42,15,-92,REGION5
86:25:19:b5:e3:74,15,-94,REGION5
f4:d9:fb:d0:13:62,15,-94,REGION5
f4:d9:fb:d0:13:66,15,-94,REGION5
f4:d9:fb:d0:13:63,15,-94,REGION5
70:5d:cc:6b:43:48,15,-98,REGION5
32:cd:a7:35:7f:46,15,-98,REGION5
f4:d9:fb:d0:62:a9,16,-29,REGION5
f4:d9:fb:d0:62:ab,16,-30,REGION5
f4:d9:fb:d0:62:aa,16,-30,REGION5
f4:d9:fb:d0:62:ad,16,-31,REGION5
f4:d9:fb:d0:62:ae,16,-31,REGION5
f4:d9:fb:d0:62:ac,16,-31,REGION5
f4:d9:fb:d0:62:ac,16,-31,REGION5
f4:d9:fb:d0:62:a1,16,-45,REGION5
f4:d9:fb:d0:62:a2,16,-45,REGION5
f4:d9:fb:d0:62:a3,16,-45,REGION5
f4:d9:fb:d0:62:a5,16,-45,REGION5
f4:d9:fb:d0:62:a4,16,-45,REGION5
f4:d9:fb:d0:62:a6,16,-45,REGION5
f4:d9:fb:cf:b6:eb,16,-53,REGION5
f4:d9:fb:cf:b6:ea,16,-53,REGION5
f4:d9:fb:cf:b6:ec,16,-53,REGION5
f4:d9:fb:cf:b6:ee,16,-53,REGION5
f4:d9:fb:cf:b6:ed,16,-54,REGION5
f4:d9:fb:cf:b6:e5,16,-55,REGION5
f4:d9:fb:cf:b6:e2,16,-55,REGION5
f4:d9:fb:d0:60:ae,16,-55,REGION5
f4:d9:fb:cf:b6:e4,16,-56,REGION5
f4:d9:fb:cf:b6:e3,16,-56,REGION5
f4:d9:fb:cf:b6:e1,16,-56,REGION5
f4:d9:fb:d0:60:aa,16,-56,REGION5
f4:d9:fb:d0:60:ac,16,-56,REGION5
f4:d9:fb:d0:60:ab,16,-56,REGION5
f4:d9:fb:d0:60:ad,16,-56,REGION5
f4:d9:fb:d4:2e:4a,16,-56,REGION5
f4:d9:fb:d0:60:ac,16,-56,REGION5
f4:d9:fb:d0:60:a9,16,-56,REGION5
f4:d9:fb:d2:8d:ca,16,-57,REGION5
f4:d9:fb:d4:2e:4e,16,-57,REGION5
f4:d9:fb:d4:2e:4d,16,-57,REGION5
f4:d9:fb:d4:2e:4b,16,-57,REGION5
f4:d9:fb:d4:2e:4c,16,-57,REGION5
f4:d9:fb:d2:8d:cd,16,-58,REGION5
f4:d9:fb:d2:8d:cc,16,-58,REGION5
f4:d9:fb:d2:8d:ce,16,-59,REGION5
f4:d9:fb:d2:8d:cb,16,-59,REGION5
f4:d9:fb:d4:2d:ca,16,-61,REGION5
f4:d9:fb:d4:2d:cd,16,-62,REGION5
f4:d9:fb:d4:2d:cb,16,-62,REGION5
f4:d9:fb:d4:2d:ce,16,-62,REGION5
f4:d9:fb:d4:2d:cc,16,-62,REGION5
70:5d:cc:7f:29:26,16,-62,REGION5
aa:a7:95:55:e6:88,16,-64,REGION5
32:cd:a7:ec:29:78,16,-64,REGION5
f4:d9:fb:d2:8d:c5,16,-66,REGION5
f4:d9:fb:d2:8d:c4,16,-66,REGION5
f4:d9:fb:d2:8d:c2,16,-67,REGION5
f4:d9:fb:d2:8d:c1,16,-67,REGION5
f4:d9:fb:d2:8d:c3,16,-67,REGION5
f4:d9:fb:d2:67:4a,16,-67,REGION5
f4:d9:fb:cf:b2:6d,16,-67,REGION5
f4:d9:fb:d2:67:4d,16,-67,REGION5
f4:d9:fb:d2:67:4e,16,-67,REGION5
f4:d9:fb:d2:67:4b,16,-67,REGION5
70:5d:cc:2d:b1:a4,16,-67,REGION5
f4:d9:fb:d2:67:4c,16,-67,REGION5
f4:d9:fb:d2:67:49,16,-67,REGION5
f4:d9:fb:cf:cd:2c,16,-68,REGION5
f4:d9:fb:d4:2e:44,16,-68,REGION5
f4:d9:fb:d4:2e:42,16,-68,REGION5
f4:d9:fb:d4:2e:43,16,-68,REGION5
f4:d9:fb:d4:2e:45,16,-68,REGION5
f4:d9:fb:d4:2e:41,16,-68,REGION5
f4:d9:fb:cf:b2:6b,16,-68,REGION5
f4:d9:fb:cf:b2:6a,16,-68,REGION5
f4:d9:fb:d2:67:4c,16,-68,REGION5
f4:d9:fb:cf:cd:2d,16,-69,REGION5
f4:d9:fb:cf:b2:6c,16,-69,REGION5
f4:d9:fb:cf:cd:29,16,-69,REGION5
f4:d9:fb:d2:82:c2,16,-69,REGION5
f4:d9:fb:d2:82:c3,16,-69,REGION5
f4:d9:fb:cf:b2:6e,16,-69,REGION5
70:5d:cc:61:0c:a4,16,-69,REGION5
88:36:6c:b0:3b:6c,16,-69,REGION5
f4:d9:fb:cf:cd:2a,16,-70,REGION5
f4:d9:fb:cf:cd:2e,16,-70,REGION5
f4:d9:fb:cf:cd:2b,16,-70,REGION5
f4:d9:fb:cf:cd:2c,16,-70,REGION5
f4:d9:fb:cf:9f:aa,16,-70,REGION5
f4:d9:fb:d2:82:c5,16,-70,REGION5
f4:d9:fb:d2:82:c4,16,-70,REGION5
f4:d9:fb:cf:b2:6c,16,-70,REGION5
f4:d9:fb:d2:82:c6,16,-70,REGION5
f4:d9:fb:cf:9f:ab,16,-71,REGION5
f4:d9:fb:cf:9f:ad,16,-71,REGION5
f4:d9:fb:d2:82:c1,16,-71,REGION5
f4:d9:fb:d0:60:a4,16,-71,REGION5
88:36:6c:0c:67:1e,16,-71,REGION5
f4:d9:fb:d0:60:a1,16,-72,REGION5
f4:d9:fb:d0:60:a2,16,-72,REGION5
f4:d9:fb:d0:60:a5,16,-72,REGION5
f4:d9:fb:d0:60:a3,16,-72,REGION5
f4:d9:fb:d0:60:a6,16,-72,REGION5
f4:d9:fb:cf:cd:21,16,-73,REGION5
f4:d9:fb:cf:cd:23,16,-73,REGION5
f4:d9:fb:cf:cd:25,16,-73,REGION5
f4:d9:fb:cf:cd:24,16,-73,REGION5
f4:d9:fb:cf:cd:22,16,-73,REGION5
f4:d9:fb:d2:82:ce,16,-73,REGION5
f4:d9:fb:d2:82:cd,16,-73,REGION5
f4:d9:fb:cf:b0:a1,16,-74,REGION5
f4:d9:fb:cf:b0:a2,16,-74,REGION5
88:36:6c:c1:04:44,16,-74,REGION5
f4:d9:fb:cf:b0:a3,16,-74,REGION5
f4:d9:fb:cf:b0:a5,16,-74,REGION5
f4:d9:fb:cf:b0:a4,16,-74,REGION5
f4:d9:fb:cf:b0:a6,16,-74,REGION5
70:5d:cc:7f:29:24,16,-74,REGION5
00:26:66:8d:0f:58,16,-74,REGION5
f4:d9:fb:d4:2d:c4,16,-75,REGION5
f4:d9:fb:d4:2d:c5,16,-75,REGION5
f4:d9:fb:d2:82:ca,16,-75,REGION5
f4:d9:fb:d4:2d:c1,16,-75,REGION5
f4:d9:fb:d4:2d:c3,16,-75,REGION5
f4:d9:fb:d2:82:cb,16,-75,REGION5
f4:d9:fb:d2:82:cc,16,-75,REGION5
f4:d9:fb:d4:2d:c6,16,-75,REGION5
f4:d9:fb:d2:67:42,16,-76,REGION5
f4:d9:fb:d4:2d:c2,16,-76,REGION5
f4:d9:fb:d2:67:43,16,-76,REGION5
f4:d9:fb:d2:67:45,16,-76,REGION5
f4:d9:fb:d2:67:44,16,-76,REGION5
86:25:19:a6:4f:c2,16,-76,REGION5
f4:d9:fb:cf:b0:ad,16,-77,REGION5
f4:d9:fb:cf:b0:ae,16,-77,REGION5
f4:d9:fb:cf:b0:ab,16,-77,REGION5
f4:d9:fb:cf:b0:aa,16,-77,REGION5
f4:d9:fb:cf:b0:ac,16,-77,REGION5
f4:d9:fb:cf:b0:a9,16,-77,REGION5
ae:f1:08:01:c0:69,16,-78,REGION5
88:36:6c:b0:3b:6e,16,-79,REGION5
88:36:6c:13:22:d2,16,-79,REGION5
70:5d:cc:2d:b1:a6,16,-79,REGION5
88:36:6c:0c:67:1c,16,-80,REGION5
86:25:19:b5:e3:74,16,-82,REGION5
f4:d9:fb:cf:b2:64,16,-84,REGION5
f4:d9:fb:d0:46:ab,16,-84,REGION5
f4:d9:fb:cf:b2:61,16,-85,REGION5
f4:d9:fb:cf:b2:65,16,-85,REGION5
f4:d9:fb:cf:b2:62,16,-85,REGION5
f4:d9:fb:cf:b2:63,16,-85,REGION5
f4:d9:fb:cf:b2:66,16,-85,REGION5
f4:d9:fb:d0:13:6b,16,-85,REGION5
f4:d9:fb:d0:13:6c,16,-85,REGION5
f4:d9:fb:d2:7c:45,16,-86,REGION5
f4:d9:fb:d2:7c:43,16,-86,REGION5
f4:d9:fb:d2:7c:42,16,-87,REGION5
f4:d9:fb:d2:7c:46,16,-87,REGION5
f4:d9:fb:d2:7c:44,16,-87,REGION5
88:36:6c:13:22:d0,16,-87,REGION5
f4:d9:fb:d0:13:a4,16,-87,REGION5
f4:d9:fb:cf:9f:a5,16,-88,REGION5
f4:d9:fb:d0:13:a5,16,-88,REGION5
f4:d9:fb:d2:7c:41,16,-88,REGION5
f4:d9:fb:d0:13:a1,16,-88,REGION5
f4:d9:fb:d0:13:a2,16,-88,REGION5
f4:d9:fb:d0:13:a3,16,-88,REGION5
f4:d9:fb:cf:9f:a4,16,-89,REGION5
f4:d9:fb:d0:13:a6,16,-89,REGION5
f4:d9:fb:d0:13:aa,16,-90,REGION5
f4:d9:fb:d0:46:a2,16,-91,REGION5
f4:d9:fb:d0:46:a1,16,-91,REGION5
f4:d9:fb:d0:13:63,16,-91,REGION5
f4:d9:fb:d0:13:61,16,-91,REGION5
f4:d9:fb:d0:24:2d,16,-91,REGION5
f4:d9:fb:d0:46:a4,16,-91,REGION5
f4:d9:fb:d0:46:a3,16,-91,REGION5
f4:d9:fb:d0:46:a6,16,-91,REGION5
f4:d9:fb:d0:13:65,16,-91,REGION5
f4:d9:fb:d0:13:64,16,-91,REGION5
f4:d9:fb:d0:46:a5,16,-91,REGION5
f4:d9:fb:d0:24:2a,16,-91,REGION5
f4:d9:fb:d0:24:29,16,-91,REGION5
f4:d9:fb:d0:13:62,16,-92,REGION5
f4:d9:fb:d0:24:2e,16,-95,REGION5
f4:d9:fb:d0:3b:69,16,-96,REGION5
00:26:66:c5:49:40,16,-97,REGION5
f4:d9:fb:d0:62:a9,17,-29,REGION5
f4:d9:fb:d0:62:ab,17,-30,REGION5
f4:d9:fb:d0:62:aa,17,-30,REGION5
f4:d9:fb:d0:62:ad,17,-31,REGION5
f4:d9:fb:d0:62:ae,17,-31,REGION5
f4:d9:fb:d0:62:ac,17,-31,REGION5
f4:d9:fb:d0:62:ac,17,-31,REGION5
f4:d9:fb:d0:62:a1,17,-45,REGION5
f4:d9:fb:d0:62:a2,17,-45,REGION5
f4:d9:fb:d0:62:a3,17,-45,REGION5
f4:d9:fb:d0:62:a5,17,-45,REGION5
f4:d9:fb:d0:62:a4,17,-45,REGION5
f4:d9:fb:d0:62:a6,17,-45,REGION5
f4:d9:fb:cf:b6:eb,17,-53,REGION5
f4:d9:fb:cf:b6:ea,17,-53,REGION5
f4:d9:fb:cf:b6:ec,17,-53,REGION5
f4:d9:fb:cf:b6:ee,17,-53,REGION5
f4:d9:fb:cf:b6:ed,17,-54,REGION5
f4:d9:fb:cf:b6:e5,17,-55,REGION5
f4:d9:fb:cf:b6:e2,17,-55,REGION5
f4:d9:fb:d0:60:ae,17,-55,REGION5
f4:d9:fb:cf:b6:e4,17,-56,REGION5
f4:d9:fb:cf:b6:e3,17,-56,REGION5
f4:d9:fb:cf:b6:e1,17,-56,REGION5
f4:d9:fb:d0:60:aa,17,-56,REGION5
f4:d9:fb:d0:60:ac,17,-56,REGION5
f4:d9:fb:d0:60:ab,17,-56,REGION5
f4:d9:fb:d0:60:ad,17,-56,REGION5
f4:d9:fb:d4:2e:4a,17,-56,REGION5
f4:d9:fb:d0:60:ac,17,-56,REGION5
f4:d9:fb:d0:60:a9,17,-56,REGION5
f4:d9:fb:d2:8d:ca,17,-57,REGION5
f4:d9:fb:d4:2e:4e,17,-57,REGION5
f4:d9:fb:d4:2e:4d,17,-57,REGION5
f4:d9:fb:d4:2e:4b,17,-57,REGION5
f4:d9:fb:d4:2e:4c,17,-57,REGION5
f4:d9:fb:d2:8d:cd,17,-58,REGION5
f4:d9:fb:d2:8d:cc,17,-58,REGION5
f4:d9:fb:d2:8d:ce,17,-59,REGION5
f4:d9:fb:d2:8d:cb,17,-59,REGION5
f4:d9:fb:d4:2d:ca,17,-61,REGION5
f4:d9:fb:d4:2d:cd,17,-62,REGION5
f4:d9:fb:d4:2d:cb,17,-62,REGION5
f4:d9:fb:d4:2d:ce,17,-62,REGION5
f4:d9:fb:d4:2d:cc,17,-62,REGION5
70:5d:cc:7f:29:26,17,-62,REGION5
aa:a7:95:55:e6:88,17,-64,REGION5
32:cd:a7:ec:29:78,17,-64,REGION5
f4:d9:fb:d2:8d:c5,17,-66,REGION5
f4:d9:fb:d2:8d:c4,17,-66,REGION5
f4:d9:fb:d2:8d:c2,17,-67,REGION5
f4:d9:fb:d2:8d:c1,17,-67,REGION5
f4:d9:fb:d2:8d:c3,17,-67,REGION5
f4:d9:fb:d2:67:4a,17,-67,REGION5
f4:d9:fb:cf:b2:6d,17,-67,REGION5
f4:d9:fb:d2:67:4d,17,-67,REGION5
f4:d9:fb:d2:67:4e,17,-67,REGION5
f4:d9:fb:d2:67:4b,17,-67,REGION5
70:5d:cc:2d:b1:a4,17,-67,REGION5
f4:d9:fb:d2:67:4c,17,-67,REGION5
f4:d9:fb:d2:67:49,17,-67,REGION5
f4:d9:fb:cf:cd:2c,17,-68,REGION5
f4:d9:fb:d4:2e:44,17,-68,REGION5
f4:d9:fb:d4:2e:42,17,-68,REGION5
f4:d9:fb:d4:2e:43,17,-68,REGION5
f4:d9:fb:d4:2e:45,17,-68,REGION5
f4:d9:fb:d4:2e:41,17,-68,REGION5
f4:d9:fb:cf:b2:6b,17,-68,REGION5
f4:d9:fb:cf:b2:6a,17,-68,REGION5
f4:d9:fb:d2:67:4c,17,-68,REGION5
f4:d9:fb:cf:cd:2d,17,-69,REGION5
f4:d9:fb:cf:b2:6c,17,-69,REGION5
f4:d9:fb:cf:cd:29,17,-69,REGION5
f4:d9:fb:d2:82:c2,17,-69,REGION5
f4:d9:fb:d2:82:c3,17,-69,REGION5
f4:d9:fb:cf:b2:6e,17,-69,REGION5
70:5d:cc:61:0c:a4,17,-69,REGION5
88:36:6c:b0:3b:6c,17,-69,REGION5
f4:d9:fb:cf:cd:2a,17,-70,REGION5
f4:d9:fb:cf:cd:2e,17,-70,REGION5
f4:d9:fb:cf:cd:2b,17,-70,REGION5
f4:d9:fb:cf:cd:2c,17,-70,REGION5
f4:d9:fb:cf:9f:aa,17,-70,REGION5
f4:d9:fb:d2:82:c5,17,-70,REGION5
f4:d9:fb:d2:82:c4,17,-70,REGION5
f4:d9:fb:cf:b2:6c,17,-70,REGION5
f4:d9:fb:d2:82:c6,17,-70,REGION5
f4:d9:fb:cf:9f:ab,17,-71,REGION5
f4:d9:fb:cf:9f:ad,17,-71,REGION5
f4:d9:fb:d2:82:c1,17,-71,REGION5
f4:d9:fb:d0:60:a4,17,-71,REGION5
88:36:6c:0c:67:1e,17,-71,REGION5
f4:d9:fb:d0:60:a1,17,-72,REGION5
f4:d9:fb:d0:60:a2,17,-72,REGION5
f4:d9:fb:d0:60:a5,17,-72,REGION5
f4:d9:fb:d0:60:a3,17,-72,REGION5
f4:d9:fb:d0:60:a6,17,-72,REGION5
f4:d9:fb:cf:cd:21,17,-73,REGION5
f4:d9:fb:cf:cd:23,17,-73,REGION5
f4:d9:fb:cf:cd:25,17,-73,REGION5
f4:d9:fb:cf:cd:24,17,-73,REGION5
f4:d9:fb:cf:cd:22,17,-73,REGION5
f4:d9:fb:d2:82:ce,17,-73,REGION5
f4:d9:fb:d2:82:cd,17,-73,REGION5
f4:d9:fb:cf:b0:a1,17,-74,REGION5
f4:d9:fb:cf:b0:a2,17,-74,REGION5
88:36:6c:c1:04:44,17,-74,REGION5
f4:d9:fb:cf:b0:a3,17,-74,REGION5
f4:d9:fb:cf:b0:a5,17,-74,REGION5
f4:d9:fb:cf:b0:a4,17,-74,REGION5
f4:d9:fb:cf:b0:a6,17,-74,REGION5
70:5d:cc:7f:29:24,17,-74,REGION5
00:26:66:8d:0f:58,17,-74,REGION5
f4:d9:fb:d4:2d:c4,17,-75,REGION5
