BSSID,DATANUM,RSSI,REGION
f4:d9:fb:cf:b2:2e,15,-69,REGION12
f4:d9:fb:cf:fa:ea,15,-69,REGION12
f4:d9:fb:cf:b2:2c,15,-69,REGION12
f4:d9:fb:cf:b2:2a,15,-70,REGION12
f4:d9:fb:cf:b2:2d,15,-70,REGION12
f4:d9:fb:cf:b2:2b,15,-70,REGION12
f4:d9:fb:cf:fa:ec,15,-70,REGION12
88:36:6c:ea:12:f8,15,-71,REGION12
f4:d9:fb:cf:fa:ed,15,-71,REGION12
f4:d9:fb:cf:fa:ee,15,-71,REGION12
f4:d9:fb:cf:b2:2c,15,-71,REGION12
70:5d:cc:e5:6a:76,15,-72,REGION12
f4:d9:fb:cf:b2:24,15,-72,REGION12
f4:d9:fb:cf:b2:25,15,-72,REGION12
f4:d9:fb:cf:b2:26,15,-72,REGION12
f4:d9:fb:cf:b2:22,15,-73,REGION12
f4:d9:fb:cf:b2:23,15,-73,REGION12
f4:d9:fb:cf:d0:a4,15,-74,REGION12
f4:d9:fb:cf:d0:a5,15,-74,REGION12
f4:d9:fb:cf:b2:21,15,-74,REGION12
00:08:9f:45:ce:8c,15,-74,REGION12
f4:d9:fb:cf:d0:a3,15,-75,REGION12
f4:d9:fb:cf:d2:62,15,-76,REGION12
f4:d9:fb:cf:d2:63,15,-76,REGION12
f4:d9:fb:cf:d2:65,15,-76,REGION12
f4:d9:fb:cf:d2:64,15,-76,REGION12
f4:d9:fb:cf:d2:66,15,-76,REGION12
f4:d9:fb:cf:d2:61,15,-77,REGION12
f4:d9:fb:cf:fa:ec,15,-77,REGION12
70:5d:cc:5f:60:9a,15,-77,REGION12
f4:d9:fb:cf:d1:e4,15,-78,REGION12
f4:d9:fb:cf:d1:e5,15,-78,REGION12
f4:d9:fb:cf:d1:e2,15,-79,REGION12
f4:d9:fb:cf:d1:e1,15,-79,REGION12
f4:d9:fb:cf:d1:e3,15,-79,REGION12
74:da:da:49:75:7a,15,-81,REGION12
f4:d9:fb:cf:d9:2a,15,-81,REGION12
f4:d9:fb:cf:d9:2d,15,-83,REGION12
f4:d9:fb:d0:65:2b,15,-84,REGION12
f4:d9:fb:cf:d9:2e,15,-85,REGION12
f4:d9:fb:d0:38:a2,15,-85,REGION12
f4:d9:fb:d0:38:a1,15,-85,REGION12
f4:d9:fb:d0:38:a6,15,-85,REGION12
f4:d9:fb:d0:38:a5,15,-85,REGION12
f4:d9:fb:d0:38:a3,15,-85,REGION12
f4:d9:fb:d0:38:a4,15,-85,REGION12
f4:d9:fb:cf:d9:2b,15,-85,REGION12
f4:d9:fb:d0:65:2c,15,-85,REGION12
f4:d9:fb:d0:65:2a,15,-85,REGION12
74:da:da:49:75:7c,15,-87,REGION12
72:5d:cc:9d:22:8a,15,-87,REGION12
f4:d9:fb:cf:a6:2d,15,-87,REGION12
70:5d:cc:ad:22:8a,15,-88,REGION12
f4:d9:fb:cf:a6:2e,15,-88,REGION12
f4:d9:fb:cf:a6:2b,15,-88,REGION12
f4:d9:fb:cf:a6:2a,15,-88,REGION12
70:5d:cc:01:7c:a0,15,-89,REGION12
f0:2f:74:42:cf:28,15,-89,REGION12
f4:d9:fb:cf:d9:24,15,-91,REGION12
f4:d9:fb:cf:d9:25,15,-91,REGION12
f4:d9:fb:cf:d9:23,15,-91,REGION12
f4:d9:fb:d0:3a:a4,15,-91,REGION12
f4:d9:fb:d0:3a:a2,15,-91,REGION12
f4:d9:fb:d0:3a:a3,15,-91,REGION12
f4:d9:fb:cf:d9:26,15,-91,REGION12
f4:d9:fb:cf:d9:22,15,-92,REGION12
f4:d9:fb:cf:d9:21,15,-92,REGION12
f4:d9:fb:cf:fa:e5,15,-92,REGION12
90:9f:33:b8:69:72,15,-92,REGION12
f4:d9:fb:d3:ea:45,15,-93,REGION12
f4:d9:fb:cf:fa:e2,15,-93,REGION12
f4:d9:fb:d3:ea:42,15,-94,REGION12
f4:d9:fb:d3:ea:44,15,-94,REGION12
f4:d9:fb:d3:ea:43,15,-94,REGION12
f4:d9:fb:cf:fa:e1,15,-94,REGION12
f4:d9:fb:cf:fa:e6,15,-94,REGION12
f4:d9:fb:cf:fa:e4,15,-94,REGION12
f4:d9:fb:cf:fa:e3,15,-94,REGION12
f4:d9:fb:d3:ea:46,15,-94,REGION12
f4:d9:fb:d3:ea:4d,15,-94,REGION12
f4:d9:fb:d9:a7:e1,15,-98,REGION12
e0:5f:b9:a3:5d:35,15,-100,REGION12
f4:d9:fb:cf:ce:6a,16,-43,REGION12
f4:d9:fb:cf:ce:6b,16,-43,REGION12
f4:d9:fb:cf:ce:6d,16,-43,REGION12
f4:d9:fb:cf:ce:6e,16,-44,REGION12
f4:d9:fb:cf:ce:6c,16,-44,REGION12
00:26:66:6a:31:50,16,-47,REGION12
f4:d9:fb:cf:aa:ad,16,-50,REGION12
f4:d9:fb:cf:aa:ac,16,-51,REGION12
f4:d9:fb:cf:aa:ae,16,-52,REGION12
f4:d9:fb:cf:aa:ab,16,-52,REGION12
f4:d9:fb:cf:aa:aa,16,-52,REGION12
f4:d9:fb:cf:ce:62,16,-55,REGION12
f4:d9:fb:cf:ce:61,16,-55,REGION12
f4:d9:fb:cf:ce:63,16,-55,REGION12
8a:36:6c:ca:12:f8,16,-55,REGION12
f4:d9:fb:cf:ce:64,16,-55,REGION12
f4:d9:fb:cf:ce:65,16,-55,REGION12
f4:d9:fb:cf:ce:66,16,-55,REGION12
90:9f:33:83:cd:2b,16,-55,REGION12
f4:d9:fb:cf:fc:6d,16,-56,REGION12
f4:d9:fb:cf:fc:6c,16,-56,REGION12
f4:d9:fb:cf:fc:6e,16,-57,REGION12
f4:d9:fb:cf:fc:6a,16,-57,REGION12
f4:d9:fb:cf:fc:6b,16,-57,REGION12
88:36:6c:83:5a:9e,16,-57,REGION12
00:08:9f:09:fd:a0,16,-60,REGION12
f4:d9:fb:cf:d2:6a,16,-62,REGION12
f4:d9:fb:cf:d2:6b,16,-63,REGION12
f4:d9:fb:d0:38:ad,16,-64,REGION12
f4:d9:fb:d0:38:ae,16,-64,REGION12
00:08:9f:64:0d:74,16,-64,REGION12
f4:d9:fb:cf:d0:ac,16,-65,REGION12
f4:d9:fb:cf:d0:ab,16,-65,REGION12
f4:d9:fb:cf:d0:aa,16,-65,REGION12
f4:d9:fb:cf:d0:ad,16,-65,REGION12
f4:d9:fb:cf:d1:ee,16,-65,REGION12
f4:d9:fb:cf:d1:ec,16,-65,REGION12
f4:d9:fb:cf:d1:eb,16,-65,REGION12
f4:d9:fb:cf:d1:ea,16,-65,REGION12
f4:d9:fb:d0:38:ab,16,-65,REGION12
f4:d9:fb:cf:d1:ed,16,-65,REGION12
f4:d9:fb:cf:d1:e9,16,-65,REGION12
f4:d9:fb:d0:38:aa,16,-65,REGION12
f4:d9:fb:d0:38:ac,16,-65,REGION12
f4:d9:fb:cf:d0:ae,16,-66,REGION12
86:25:19:a5:74:8d,16,-66,REGION12
f4:d9:fb:cf:aa:a2,16,-66,REGION12
f4:d9:fb:cf:fc:65,16,-66,REGION12
f4:d9:fb:cf:fc:64,16,-66,REGION12
f4:d9:fb:cf:fc:63,16,-66,REGION12
f4:d9:fb:cf:aa:a4,16,-66,REGION12
f4:d9:fb:cf:aa:a3,16,-66,REGION12
f4:d9:fb:cf:fc:62,16,-66,REGION12
f4:d9:fb:cf:d2:6e,16,-66,REGION12
f4:d9:fb:cf:aa:a6,16,-66,REGION12
f4:d9:fb:cf:fc:61,16,-66,REGION12
f4:d9:fb:cf:d2:6d,16,-66,REGION12
f4:d9:fb:cf:d2:6c,16,-66,REGION12
f4:d9:fb:cf:d1:ec,16,-66,REGION12
f4:d9:fb:d0:38:ac,16,-66,REGION12
f4:d9:fb:cf:aa:a1,16,-67,REGION12
f4:d9:fb:cf:aa:a5,16,-67,REGION12
88:36:6c:83:5a:9c,16,-67,REGION12
40:b0:76:58:61:14,16,-68,REGION12
90:9f:33:83:cd:2a,16,-68,REGION12
f4:d9:fb:cf:b2:2e,16,-69,REGION12
f4:d9:fb:cf:fa:ea,16,-69,REGION12
f4:d9:fb:cf:b2:2c,16,-69,REGION12
f4:d9:fb:cf:b2:2a,16,-70,REGION12
f4:d9:fb:cf:b2:2d,16,-70,REGION12
f4:d9:fb:cf:b2:2b,16,-70,REGION12
f4:d9:fb:cf:fa:ec,16,-70,REGION12
88:36:6c:ea:12:f8,16,-71,REGION12
f4:d9:fb:cf:fa:ed,16,-71,REGION12
f4:d9:fb:cf:fa:ee,16,-71,REGION12
f4:d9:fb:cf:b2:2c,16,-71,REGION12
70:5d:cc:e5:6a:76,16,-72,REGION12
f4:d9:fb:cf:b2:24,16,-72,REGION12
f4:d9:fb:cf:b2:25,16,-72,REGION12
f4:d9:fb:cf:b2:26,16,-72,REGION12
f4:d9:fb:cf:b2:22,16,-73,REGION12
f4:d9:fb:cf:b2:23,16,-73,REGION12
f4:d9:fb:cf:d0:a4,16,-74,REGION12
f4:d9:fb:cf:d0:a5,16,-74,REGION12
f4:d9:fb:cf:b2:21,16,-74,REGION12
00:08:9f:45:ce:8c,16,-74,REGION12
f4:d9:fb:cf:d0:a3,16,-75,REGION12
f4:d9:fb:cf:d2:62,16,-76,REGION12
f4:d9:fb:cf:d2:63,16,-76,REGION12
f4:d9:fb:cf:d2:65,16,-76,REGION12
f4:d9:fb:cf:d2:64,16,-76,REGION12
f4:d9:fb:cf:d2:66,16,-76,REGION12
f4:d9:fb:cf:d2:61,16,-77,REGION12
f4:d9:fb:cf:fa:ec,16,-77,REGION12
70:5d:cc:5f:60:9a,16,-77,REGION12
f4:d9:fb:cf:d1:e4,16,-78,REGION12
f4:d9:fb:cf:d1:e5,16,-78,REGION12
f4:d9:fb:cf:d1:e2,16,-79,REGION12
f4:d9:fb:cf:d1:e1,16,-79,REGION12
f4:d9:fb:cf:d1:e3,16,-79,REGION12
74:da:da:49:75:7a,16,-81,REGION12
f4:d9:fb:cf:d9:2a,16,-81,REGION12
f4:d9:fb:cf:d9:2d,16,-83,REGION12
f4:d9:fb:d0:65:2b,16,-84,REGION12
f4:d9:fb:cf:d9:2e,16,-85,REGION12
f4:d9:fb:d0:38:a2,16,-85,REGION12
f4:d9:fb:d0:38:a1,16,-85,REGION12
f4:d9:fb:d0:38:a6,16,-85,REGION12
f4:d9:fb:d0:38:a5,16,-85,REGION12
f4:d9:fb:d0:38:a3,16,-85,REGION12
f4:d9:fb:d0:38:a4,16,-85,REGION12
f4:d9:fb:cf:d9:2b,16,-85,REGION12
f4:d9:fb:d0:65:2c,16,-85,REGION12
f4:d9:fb:d0:65:2a,16,-85,REGION12
74:da:da:49:75:7c,16,-87,REGION12
72:5d:cc:9d:22:8a,16,-87,REGION12
f4:d9:fb:cf:a6:2d,16,-87,REGION12
70:5d:cc:ad:22:8a,16,-88,REGION12
f4:d9:fb:cf:a6:2e,16,-88,REGION12
f4:d9:fb:cf:a6:2b,16,-88,REGION12
f4:d9:fb:cf:a6:2a,16,-88,REGION12
70:5d:cc:01:7c:a0,16,-89,REGION12
f0:2f:74:42:cf:28,16,-89,REGION12
f4:d9:fb:cf:d9:24,16,-91,REGION12
f4:d9:fb:cf:d9:25,16,-91,REGION12
f4:d9:fb:cf:d9:23,16,-91,REGION12
f4:d9:fb:d0:3a:a4,16,-91,REGION12
f4:d9:fb:d0:3a:a2,16,-91,REGION12
f4:d9:fb:d0:3a:a3,16,-91,REGION12
f4:d9:fb:cf:d9:26,16,-91,REGION12
f4:d9:fb:cf:d9:22,16,-92,REGION12
f4:d9:fb:cf:d9:21,16,-92,REGION12
f4:d9:fb:cf:fa:e5,16,-92,REGION12
90:9f:33:b8:69:72,16,-92,REGION12
f4:d9:fb:d3:ea:45,16,-93,REGION12
f4:d9:fb:cf:fa:e2,16,-93,REGION12
f4:d9:fb:d3:ea:42,16,-94,REGION12
f4:d9:fb:d3:ea:44,16,-94,REGION12
f4:d9:fb:d3:ea:43,16,-94,REGION12
f4:d9:fb:cf:fa:e1,16,-94,REGION12
f4:d9:fb:cf:fa:e6,16,-94,REGION12
f4:d9:fb:cf:fa:e4,16,-94,REGION12
f4:d9:fb:cf:fa:e3,16,-94,REGION12
f4:d9:fb:d3:ea:46,16,-94,REGION12
f4:d9:fb:d3:ea:4d,16,-94,REGION12
f4:d9:fb:d9:a7:e1,16,-98,REGION12
e0:5f:b9:a3:5d:35,16,-100,REGION12
f4:d9:fb:cf:ce:6a,17,-43,REGION12
f4:d9:fb:cf:ce:6b,17,-43,REGION12
f4:d9:fb:cf:ce:6d,17,-43,REGION12
f4:d9:fb:cf:ce:6e,17,-44,REGION12
f4:d9:fb:cf:ce:6c,17,-44,REGION12
00:26:66:6a:31:50,17,-47,REGION12
f4:d9:fb:cf:aa:ad,17,-50,REGION12
f4:d9:fb:cf:aa:ac,17,-51,REGION12
f4:d9:fb:cf:aa:ae,17,-52,REGION12
f4:d9:fb:cf:aa:ab,17,-52,REGION12
f4:d9:fb:cf:aa:aa,17,-52,REGION12
f4:d9:fb:cf:ce:62,17,-55,REGION12
f4:d9:fb:cf:ce:61,17,-55,REGION12
f4:d9:fb:cf:ce:63,17,-55,REGION12
8a:36:6c:ca:12:f8,17,-55,REGION12
f4:d9:fb:cf:ce:64,17,-55,REGION12
f4:d9:fb:cf:ce:65,17,-55,REGION12
f4:d9:fb:cf:ce:66,17,-55,REGION12
90:9f:33:83:cd:2b,17,-55,REGION12
f4:d9:fb:cf:fc:6d,17,-56,REGION12
f4:d9:fb:cf:fc:6c,17,-56,REGION12
f4:d9:fb:cf:fc:6e,17,-57,REGION12
f4:d9:fb:cf:fc:6a,17,-57,REGION12
f4:d9:fb:cf:fc:6b,17,-57,REGION12
88:36:6c:83:5a:9e,17,-57,REGION12
00:08:9f:09:fd:a0,17,-60,REGION12
f4:d9:fb:cf:d2:6a,17,-62,REGION12
f4:d9:fb:cf:d2:6b,17,-63,REGION12
f4:d9:fb:d0:38:ad,17,-64,REGION12
f4:d9:fb:d0:38:ae,17,-64,REGION12
00:08:9f:64:0d:74,17,-64,REGION12
f4:d9:fb:cf:d0:ac,17,-65,REGION12
f4:d9:fb:cf:d0:ab,17,-65,REGION12
f4:d9:fb:cf:d0:aa,17,-65,REGION12
f4:d9:fb:cf:d0:ad,17,-65,REGION12
f4:d9:fb:cf:d1:ee,17,-65,REGION12
f4:d9:fb:cf:d1:ec,17,-65,REGION12
f4:d9:fb:cf:d1:eb,17,-65,REGION12
f4:d9:fb:cf:d1:ea,17,-65,REGION12
f4:d9:fb:d0:38:ab,17,-65,REGION12
f4:d9:fb:cf:d1:ed,17,-65,REGION12
f4:d9:fb:cf:d1:e9,17,-65,REGION12
f4:d9:fb:d0:38:aa,17,-65,REGION12
f4:d9:fb:d0:38:ac,17,-65,REGION12
f4:d9:fb:cf:d0:ae,17,-66,REGION12
86:25:19:a5:74:8d,17,-66,REGION12
f4:d9:fb:cf:aa:a2,17,-66,REGION12
f4:d9:fb:cf:fc:65,17,-66,REGION12
f4:d9:fb:cf:fc:64,17,-66,REGION12
f4:d9:fb:cf:fc:63,17,-66,REGION12
f4:d9:fb:cf:aa:a4,17,-66,REGION12
f4:d9:fb:cf:aa:a3,17,-66,REGION12
f4:d9:fb:cf:fc:62,17,-66,REGION12
f4:d9:fb:cf:d2:6e,17,-66,REGION12
f4:d9:fb:cf:aa:a6,17,-66,REGION12
f4:d9:fb:cf:fc:61,17,-66,REGION12
f4:d9:fb:cf:d2:6d,17,-66,REGION12
f4:d9:fb:cf:d2:6c,17,-66,REGION12
f4:d9:fb:cf:d1:ec,17,-66,REGION12
f4:d9:fb:d0:38:ac,17,-66,REGION12
f4:d9:fb:cf:aa:a1,17,-67,REGION12
f4:d9:fb:cf:aa:a5,17,-67,REGION12
88:36:6c:83:5a:9c,17,-67,REGION12
40:b0:76:58:61:14,17,-68,REGION12
90:9f:33:83:cd:2a,17,-68,REGION12
f4:d9:fb:cf:b2:2e,17,-69,REGION12
f4:d9:fb:cf:fa:ea,17,-69,REGION12
f4:d9:fb:cf:b2:2c,17,-69,REGION12
f4:d9:fb:cf:b2:2a,17,-70,REGION12
f4:d9:fb:cf:b2:2d,17,-70,REGION12
f4:d9:fb:cf:b2:2b,17,-70,REGION12
f4:d9:fb:cf:fa:ec,17,-70,REGION12
88:36:6c:ea:12:f8,17,-71,REGION12
f4:d9:fb:cf:fa:ed,17,-71,REGION12
f4:d9:fb:cf:fa:ee,17,-71,REGION12
f4:d9:fb:cf:b2:2c,17,-71,REGION12
70:5d:cc:e5:6a:76,17,-72,REGION12
f4:d9:fb:cf:b2:24,17,-72,REGION12
f4:d9:fb:cf:b2:25,17,-72,REGION12
f4:d9:fb:cf:b2:26,17,-72,REGION12
f4:d9:fb:cf:b2:22,17,-73,REGION12
f4:d9:fb:cf:b2:23,17,-73,REGION12
f4:d9:fb:cf:d0:a4,17,-74,REGION12
f4:d9:fb:cf:d0:a5,17,-74,REGION12
f4:d9:fb:cf:b2:21,17,-74,REGION12
00:08:9f:45:ce:8c,17,-74,REGION12
f4:d9:fb:cf:d0:a3,17,-75,REGION12
f4:d9:fb:cf:d2:62,17,-76,REGION12
f4:d9:fb:cf:d2:63,17,-76,REGION12
f4:d9:fb:cf:d2:65,17,-76,REGION12
f4:d9:fb:cf:d2:64,17,-76,REGION12
f4:d9:fb:cf:d2:66,17,-76,REGION12
f4:d9:fb:cf:d2:61,17,-77,REGION12
f4:d9:fb:cf:fa:ec,17,-77,REGION12
70:5d:cc:5f:60:9a,17,-77,REGION12
f4:d9:fb:cf:d1:e4,17,-78,REGION12
f4:d9:fb:cf:d1:e5,17,-78,REGION12
f4:d9:fb:cf:d1:e2,17,-79,REGION12
f4:d9:fb:cf:d1:e1,17,-79,REGION12
f4:d9:fb:cf:d1:e3,17,-79,REGION12
74:da:da:49:75:7a,17,-81,REGION12
f4:d9:fb:cf:d9:2a,17,-81,REGION12
f4:d9:fb:cf:d9:2d,17,-83,REGION12
f4:d9:fb:d0:65:2b,17,-84,REGION12
f4:d9:fb:cf:d9:2e,17,-85,REGION12
f4:d9:fb:d0:38:a2,17,-85,REGION12
f4:d9:fb:d0:38:a1,17,-85,REGION12
f4:d9:fb:d0:38:a6,17,-85,REGION12
f4:d9:fb:d0:38:a5,17,-85,REGION12
f4:d9:fb:d0:38:a3,17,-85,REGION12
f4:d9:fb:d0:38:a4,17,-85,REGION12
f4:d9:fb:cf:d9:2b,17,-85,REGION12
f4:d9:fb:d0:65:2c,17,-85,REGION12
f4:d9:fb:d0:65:2a,17,-85,REGION12
74:da:da:49:75:7c,17,-87,REGION12
72:5d:cc:9d:22:8a,17,-87,REGION12
f4:d9:fb:cf:a6:2d,17,-87,REGION12
70:5d:cc:ad:22:8a,17,-88,REGION12
f4:d9:fb:cf:a6:2e,17,-88,REGION12
f4:d9:fb:cf:a6:2b,17,-88,REGION12
f4:d9:fb:cf:a6:2a,17,-88,REGION12
70:5d:cc:01:7c:a0,17,-89,REGION12
f0:2f:74:42:cf:28,17,-89,REGION12
f4:d9:fb:cf:d9:24,17,-91,REGION12
f4:d9:fb:cf:d9:25,17,-91,REGION12
f4:d9:fb:cf:d9:23,17,-91,REGION12
f4:d9:fb:d0:3a:a4,17,-91,REGION12
f4:d9:fb:d0:3a:a2,17,-91,REGION12
f4:d9:fb:d0:3a:a3,17,-91,REGION12
f4:d9:fb:cf:d9:26,17,-91,REGION12
f4:d9:fb:cf:d9:22,17,-92,REGION12
f4:d9:fb:cf:d9:21,17,-92,REGION12
f4:d9:fb:cf:fa:e5,17,-92,REGION12
90:9f:33:b8:69:72,17,-92,REGION12
f4:d9:fb:d3:ea:45,17,-93,REGION12
f4:d9:fb:cf:fa:e2,17,-93,REGION12
f4:d9:fb:d3:ea:42,17,-94,REGION12
f4:d9:fb:d3:ea:44,17,-94,REGION12
f4:d9:fb:d3:ea:43,17,-94,REGION12
f4:d9:fb:cf:fa:e1,17,-94,REGION12
f4:d9:fb:cf:fa:e6,17,-94,REGION12
f4:d9:fb:cf:fa:e4,17,-94,REGION12
f4:d9:fb:cf:fa:e3,17,-94,REGION12
f4:d9:fb:d3:ea:46,17,-94,REGION12
f4:d9:fb:d3:ea:4d,17,-94,REGION12
f4:d9:fb:d9:a7:e1,17,-98,REGION12
e0:5f:b9:a3:5d:35,17,-100,REGION12
f4:d9:fb:cf:ce:6a,18,-43,REGION12
f4:d9:fb:cf:ce:6b,18,-43,REGION12
f4:d9:fb:cf:ce:6d,18,-43,REGION12
f4:d9:fb:cf:ce:6e,18,-44,REGION12
f4:d9:fb:cf:ce:6c,18,-44,REGION12
00:26:66:6a:31:50,18,-47,REGION12
f4:d9:fb:cf:aa:ad,18,-50,REGION12
f4:d9:fb:cf:aa:ac,18,-51,REGION12
f4:d9:fb:cf:aa:ae,18,-52,REGION12
f4:d9:fb:cf:aa:ab,18,-52,REGION12
f4:d9:fb:cf:aa:aa,18,-52,REGION12
f4:d9:fb:cf:ce:62,18,-55,REGION12
f4:d9:fb:cf:ce:61,18,-55,REGION12
f4:d9:fb:cf:ce:63,18,-55,REGION12
8a:36:6c:ca:12:f8,18,-55,REGION12
f4:d9:fb:cf:ce:64,18,-55,REGION12
f4:d9:fb:cf:ce:65,18,-55,REGION12
f4:d9:fb:cf:ce:66,18,-55,REGION12
90:9f:33:83:cd:2b,18,-55,REGION12
f4:d9:fb:cf:fc:6d,18,-56,REGION12
f4:d9:fb:cf:fc:6c,18,-56,REGION12
f4:d9:fb:cf:fc:6e,18,-57,REGION12
f4:d9:fb:cf:fc:6a,18,-57,REGION12
f4:d9:fb:cf:fc:6b,18,-57,REGION12
88:36:6c:83:5a:9e,18,-57,REGION12
00:08:9f:09:fd:a0,18,-60,REGION12
f4:d9:fb:cf:d2:6a,18,-62,REGION12
f4:d9:fb:cf:d2:6b,18,-63,REGION12
f4:d9:fb:d0:38:ad,18,-64,REGION12
f4:d9:fb:d0:38:ae,18,-64,REGION12
00:08:9f:64:0d:74,18,-64,REGION12
f4:d9:fb:cf:d0:ac,18,-65,REGION12
f4:d9:fb:cf:d0:ab,18,-65,REGION12
f4:d9:fb:cf:d0:aa,18,-65,REGION12
f4:d9:fb:cf:d0:ad,18,-65,REGION12
f4:d9:fb:cf:d1:ee,18,-65,REGION12
f4:d9:fb:cf:d1:ec,18,-65,REGION12
f4:d9:fb:cf:d1:eb,18,-65,REGION12
f4:d9:fb:cf:d1:ea,18,-65,REGION12
f4:d9:fb:d0:38:ab,18,-65,REGION12
f4:d9:fb:cf:d1:ed,18,-65,REGION12
f4:d9:fb:cf:d1:e9,18,-65,REGION12
f4:d9:fb:d0:38:aa,18,-65,REGION12
f4:d9:fb:d0:38:ac,18,-65,REGION12
f4:d9:fb:cf:d0:ae,18,-66,REGION12
86:25:19:a5:74:8d,18,-66,REGION12
f4:d9:fb:cf:aa:a2,18,-66,REGION12
f4:d9:fb:cf:fc:65,18,-66,REGION12
f4:d9:fb:cf:fc:64,18,-66,REGION12
f4:d9:fb:cf:fc:63,18,-66,REGION12
f4:d9:fb:cf:aa:a4,18,-66,REGION12
f4:d9:fb:cf:aa:a3,18,-66,REGION12
f4:d9:fb:cf:fc:62,18,-66,REGION12
f4:d9:fb:cf:d2:6e,18,-66,REGION12
f4:d9:fb:cf:aa:a6,18,-66,REGION12
f4:d9:fb:cf:fc:61,18,-66,REGION12
f4:d9:fb:cf:d2:6d,18,-66,REGION12
f4:d9:fb:cf:d2:6c,18,-66,REGION12
f4:d9:fb:cf:d1:ec,18,-66,REGION12
f4:d9:fb:d0:38:ac,18,-66,REGION12
f4:d9:fb:cf:aa:a1,18,-67,REGION12
f4:d9:fb:cf:aa:a5,18,-67,REGION12
88:36:6c:83:5a:9c,18,-67,REGION12
40:b0:76:58:61:14,18,-68,REGION12
90:9f:33:83:cd:2a,18,-68,REGION12
f4:d9:fb:cf:b2:2e,18,-69,REGION12
f4:d9:fb:cf:fa:ea,18,-69,REGION12
f4:d9:fb:cf:b2:2c,18,-69,REGION12
f4:d9:fb:cf:b2:2a,18,-70,REGION12
f4:d9:fb:cf:b2:2d,18,-70,REGION12
f4:d9:fb:cf:b2:2b,18,-70,REGION12
f4:d9:fb:cf:fa:ec,18,-70,REGION12
88:36:6c:ea:12:f8,18,-71,REGION12
f4:d9:fb:cf:fa:ed,18,-71,REGION12
f4:d9:fb:cf:fa:ee,18,-71,REGION12
f4:d9:fb:cf:b2:2c,18,-71,REGION12
70:5d:cc:e5:6a:76,18,-72,REGION12
f4:d9:fb:cf:b2:24,18,-72,REGION12
f4:d9:fb:cf:b2:25,18,-72,REGION12
f4:d9:fb:cf:b2:26,18,-72,REGION12
f4:d9:fb:cf:b2:22,18,-73,REGION12
f4:d9:fb:cf:b2:23,18,-73,REGION12
f4:d9:fb:cf:d0:a4,18,-74,REGION12
f4:d9:fb:cf:d0:a5,18,-74,REGION12
f4:d9:fb:cf:b2:21,18,-74,REGION12
00:08:9f:45:ce:8c,18,-74,REGION12
f4:d9:fb:cf:d0:a3,18,-75,REGION12
f4:d9:fb:cf:d2:62,18,-76,REGION12
f4:d9:fb:cf:d2:63,18,-76,REGION12
f4:d9:fb:cf:d2:65,18,-76,REGION12
f4:d9:fb:cf:d2:64,18,-76,REGION12
f4:d9:fb:cf:d2:66,18,-76,REGION12
f4:d9:fb:cf:d2:61,18,-77,REGION12
f4:d9:fb:cf:fa:ec,18,-77,REGION12
70:5d:cc:5f:60:9a,18,-77,REGION12
f4:d9:fb:cf:d1:e4,18,-78,REGION12
f4:d9:fb:cf:d1:e5,18,-78,REGION12
f4:d9:fb:cf:d1:e2,18,-79,REGION12
f4:d9:fb:cf:d1:e1,18,-79,REGION12
f4:d9:fb:cf:d1:e3,18,-79,REGION12
74:da:da:49:75:7a,18,-81,REGION12
f4:d9:fb:cf:d9:2a,18,-81,REGION12
f4:d9:fb:cf:d9:2d,18,-83,REGION12
f4:d9:fb:d0:65:2b,18,-84,REGION12
f4:d9:fb:cf:d9:2e,18,-85,REGION12
f4:d9:fb:d0:38:a2,18,-85,REGION12
f4:d9:fb:d0:38:a1,18,-85,REGION12
f4:d9:fb:d0:38:a6,18,-85,REGION12
f4:d9:fb:d0:38:a5,18,-85,REGION12
f4:d9:fb:d0:38:a3,18,-85,REGION12
f4:d9:fb:d0:38:a4,18,-85,REGION12
f4:d9:fb:cf:d9:2b,18,-85,REGION12
f4:d9:fb:d0:65:2c,18,-85,REGION12
f4:d9:fb:d0:65:2a,18,-85,REGION12
74:da:da:49:75:7c,18,-87,REGION12
72:5d:cc:9d:22:8a,18,-87,REGION12
f4:d9:fb:cf:a6:2d,18,-87,REGION12
70:5d:cc:ad:22:8a,18,-88,REGION12
f4:d9:fb:cf:a6:2e,18,-88,REGION12
f4:d9:fb:cf:a6:2b,18,-88,REGION12
f4:d9:fb:cf:a6:2a,18,-88,REGION12
70:5d:cc:01:7c:a0,18,-89,REGION12
f0:2f:74:42:cf:28,18,-89,REGION12
f4:d9:fb:cf:d9:24,18,-91,REGION12
f4:d9:fb:cf:d9:25,18,-91,REGION12
f4:d9:fb:cf:d9:23,18,-91,REGION12
f4:d9:fb:d0:3a:a4,18,-91,REGION12
f4:d9:fb:d0:3a:a2,18,-91,REGION12
f4:d9:fb:d0:3a:a3,18,-91,REGION12
f4:d9:fb:cf:d9:26,18,-91,REGION12
f4:d9:fb:cf:d9:22,18,-92,REGION12
f4:d9:fb:cf:d9:21,18,-92,REGION12
f4:d9:fb:cf:fa:e5,18,-92,REGION12
90:9f:33:b8:69:72,18,-92,REGION12
f4:d9:fb:d3:ea:45,18,-93,REGION12
f4:d9:fb:cf:fa:e2,18,-93,REGION12
f4:d9:fb:d3:ea:42,18,-94,REGION12
f4:d9:fb:d3:ea:44,18,-94,REGION12
